v100.gra,100,40939,sequential,78,11183,2633,8020,529,
v100.gra,100,8172,sequential,78,10787,2135,8163,488,
v1000.gra,1000,855791,sequential,751,1875337,195821,1678817,697,
v1000.gra,1000,855791,sequential,751,1882634,199115,1682818,700,
v1000.gra,1000,855748,sequential,751,1897590,192688,1704175,725,
v1000.gra,1000,855655,sequential,751,1860855,214312,1645850,692,
v1000.gra,1000,855694,sequential,751,1803410,194945,1607705,759,
vchocyc_dag_uniq.gra,9491,53382,sequential,4,108210,73798,31830,2581,
vchocyc_dag_uniq.gra,9491,53209,sequential,4,101882,71039,28201,2642,
vchocyc_dag_uniq.gra,9491,53457,sequential,4,95900,66168,27537,2195,
vchocyc_dag_uniq.gra,9491,53421,sequential,4,107762,73528,31680,2553,
vchocyc_dag_uniq.gra,9491,20690,sequential,4,103606,72096,29185,2324,
xmark_dag_uniq.gra,6080,46680,sequential,4,58158,36225,20321,1610,
xmark_dag_uniq.gra,6080,46816,sequential,4,57045,35698,19700,1645,
xmark_dag_uniq.gra,6080,46869,sequential,4,58155,35976,20378,1800,
xmark_dag_uniq.gra,6080,14102,sequential,4,59152,36575,20793,1783,
xmark_dag_uniq.gra,6080,46800,sequential,4,58548,36656,20105,1786,
yago_sub_6642.gra,6642,84784,sequential,6,106605,43858,60564,2182,
yago_sub_6642.gra,6642,117379,sequential,6,110192,48313,59816,2062,
yago_sub_6642.gra,6642,117551,sequential,6,112235,49264,60958,2011,
yago_sub_6642.gra,6642,117480,sequential,6,98941,43399,53872,1669,
yago_sub_6642.gra,6642,117418,sequential,6,101485,44779,54897,1808,
rgg_n_2_15_s0.graph,32768,160240,sequential,14,574403,129578,434109,10715,
rgg_n_2_15_s0.graph,32768,160240,sequential,14,528186,125911,394510,7764,
rgg_n_2_15_s0.graph,32768,160240,sequential,14,527182,125103,394729,7349,
rgg_n_2_15_s0.graph,32768,160240,sequential,14,548144,131464,408312,8367,
rgg_n_2_15_s0.graph,32768,160240,sequential,13,534479,129161,396919,8398,
rgg_n_2_21_s0.graph,2097152,14487995,sequential,19,53186324,9831671,42451575,903077,
rgg_n_2_21_s0.graph,2097152,14487995,sequential,19,53150238,9723599,42501959,924679,
rgg_n_2_21_s0.graph,2097152,14487995,sequential,19,53220903,9744890,42539249,936763,
rgg_n_2_21_s0.graph,2097152,14487995,sequential,19,52742217,9949104,41861846,931266,
rgg_n_2_21_s0.graph,2097152,14487995,sequential,19,53036342,9849705,42301111,885525,
rgg_n_2_24_s0.graph,16777216,132557200,sequential,21,493871742,85330028,402450681,6091032,
rgg_n_2_24_s0.graph,16777216,132557200,sequential,22,496588077,86401152,402691970,7494954,
rgg_n_2_24_s0.graph,16777216,132557200,sequential,21,499665600,86675957,406837663,6151980,
rgg_n_2_24_s0.graph,16777216,132557200,sequential,22,498762908,86378812,404739782,7644313,
rgg_n_2_24_s0.graph,16777216,132557200,sequential,21,499720856,84764190,408689131,6267533,
