kegg_dag_uniq.gra;3617;8790;4;4;22000;16245;4586;1123
kegg_dag_uniq.gra;3617;8790;4;4;22329;16581;4539;1158
kegg_dag_uniq.gra;3617;8790;4;4;21282;15439;4579;1206
kegg_dag_uniq.gra;3617;8790;4;4;21818;16019;4551;1189
kegg_dag_uniq.gra;3617;8790;8;4;27198;22295;3685;1174
kegg_dag_uniq.gra;3617;8790;8;4;26182;21011;3910;1202
kegg_dag_uniq.gra;3617;8790;8;4;26768;21898;3720;1107
kegg_dag_uniq.gra;3617;8790;8;4;27290;22547;3571;1126
kegg_dag_uniq.gra;3617;8790;8;4;27887;22642;3950;1251
kegg_dag_uniq.gra;3617;8790;16;4;31416;25944;4280;1145
kegg_dag_uniq.gra;3617;8790;16;4;31560;26051;4305;1157
kegg_dag_uniq.gra;3617;8790;16;4;31630;25135;5162;1262
kegg_dag_uniq.gra;3617;8790;16;4;29784;24329;4299;1107
kegg_dag_uniq.gra;3617;8790;16;4;31509;26190;4151;1125
mtbrv_dag_uniq.gra;9602;20876;2;5;86243;62850;20930;2408
mtbrv_dag_uniq.gra;9602;20876;2;5;87093;63940;20782;2313
mtbrv_dag_uniq.gra;9602;20876;2;5;87296;63691;21173;2378
mtbrv_dag_uniq.gra;9602;20876;2;5;93594;64222;26894;2418
mtbrv_dag_uniq.gra;9602;20876;2;5;96552;66823;27413;2264
mtbrv_dag_uniq.gra;9602;20876;4;5;86317;64987;18841;2294
mtbrv_dag_uniq.gra;9602;20876;4;5;88242;66759;18935;2501
mtbrv_dag_uniq.gra;9602;20876;4;5;88280;66827;18899;2502
mtbrv_dag_uniq.gra;9602;20876;4;5;90719;68477;19665;2510
mtbrv_dag_uniq.gra;9602;20876;4;5;87685;66443;18907;2283
mtbrv_dag_uniq.gra;9602;20876;8;5;116438;102176;11935;2284
mtbrv_dag_uniq.gra;9602;20876;8;5;120529;105886;12335;2261
mtbrv_dag_uniq.gra;9602;20876;8;6;113124;99882;10959;2241
mtbrv_dag_uniq.gra;9602;20876;8;6;112789;99499;10956;2284
mtbrv_dag_uniq.gra;9602;20876;8;6;117391;104517;10644;2186
mtbrv_dag_uniq.gra;9602;20876;16;6;135956;124022;9318;2453
mtbrv_dag_uniq.gra;9602;20876;16;6;135722;124046;9062;2551
mtbrv_dag_uniq.gra;9602;20876;16;6;131103;119677;9091;2289
mtbrv_dag_uniq.gra;9602;20876;16;6;131441;119954;8967;2472
mtbrv_dag_uniq.gra;9602;20876;16;5;132908;121308;9000;2553
nasa_dag_uniq.gra;5605;13076;2;5;44528;31353;11412;1709
nasa_dag_uniq.gra;5605;13076;2;5;43829;30872;11257;1647
nasa_dag_uniq.gra;5605;13076;2;5;43479;30712;11116;1597
nasa_dag_uniq.gra;5605;13076;2;5;42316;29520;11146;1595
nasa_dag_uniq.gra;5605;13076;2;5;43544;30562;11212;1710
nasa_dag_uniq.gra;5605;13076;4;5;36063;27875;6559;1587
nasa_dag_uniq.gra;5605;13076;4;5;35998;27903;6427;1628
nasa_dag_uniq.gra;5605;13076;4;5;35278;27146;6432;1650
nasa_dag_uniq.gra;5605;13076;4;5;43526;35199;6670;1598
nasa_dag_uniq.gra;5605;13076;4;5;40527;32231;6738;1512
nasa_dag_uniq.gra;5605;13076;8;5;42573;36124;4884;1518
nasa_dag_uniq.gra;5605;13076;8;5;42495;36238;4730;1484
nasa_dag_uniq.gra;5605;13076;8;5;43467;37053;4840;1529
nasa_dag_uniq.gra;5605;13076;8;5;43043;36750;4702;1546
nasa_dag_uniq.gra;5605;13076;8;5;42971;36733;4685;1507
nasa_dag_uniq.gra;5605;13076;16;5;50272;44195;4466;1476
nasa_dag_uniq.gra;5605;13076;16;5;47764;41866;4339;1516
nasa_dag_uniq.gra;5605;13076;16;5;50577;44575;4437;1524
nasa_dag_uniq.gra;5605;13076;16;5;49159;43292;4303;1519
nasa_dag_uniq.gra;5605;13076;16;5;50533;44086;4896;1507
pubmed_sub_9000-1.gra;9000;80056;2;15;171155;75553;93274;2266
pubmed_sub_9000-1.gra;9000;80056;2;15;167252;70897;94009;2279
pubmed_sub_9000-1.gra;9000;80056;2;15;177247;79546;95372;2268
pubmed_sub_9000-1.gra;9000;80056;2;15;165571;70707;92588;2214
pubmed_sub_9000-1.gra;9000;80056;2;14;150303;70227;77806;2215
pubmed_sub_9000-1.gra;9000;80056;4;14;108697;61730;44746;2170
pubmed_sub_9000-1.gra;9000;80056;4;14;111869;65187;44515;2115
pubmed_sub_9000-1.gra;9000;80056;4;14;111820;64869;44655;2250
pubmed_sub_9000-1.gra;9000;80056;4;14;111893;65057;44573;2212
pubmed_sub_9000-1.gra;9000;80056;4;14;113875;65797;45941;2084
pubmed_sub_9000-1.gra;9000;80056;8;14;119278;83439;33613;2171
pubmed_sub_9000-1.gra;9000;80056;8;14;115294;78788;34333;2125
pubmed_sub_9000-1.gra;9000;80056;8;14;112688;75833;34613;2198
pubmed_sub_9000-1.gra;9000;80056;8;14;113690;78037;33445;2159
pubmed_sub_9000-1.gra;9000;80056;8;14;115798;79533;34043;2172
pubmed_sub_9000-1.gra;9000;80056;16;14;130032;94348;33480;2144
pubmed_sub_9000-1.gra;9000;80056;16;14;125854;93525;30086;2198
pubmed_sub_9000-1.gra;9000;80056;16;14;119833;87076;30354;2355
pubmed_sub_9000-1.gra;9000;80056;16;14;123215;91065;29948;2156
pubmed_sub_9000-1.gra;9000;80056;16;14;118204;85789;30191;2179
uniprotenc_100m.scc.gra;16087295;32174586;2;5;104032287;58046951;43143748;2841512
uniprotenc_100m.scc.gra;16087295;32174586;2;5;105909763;58622367;44547500;2739831
uniprotenc_100m.scc.gra;16087295;32174586;2;5;105137640;57620583;44683013;2833965
uniprotenc_100m.scc.gra;16087295;32174586;2;5;103009220;59983946;40238897;2786308
uniprotenc_100m.scc.gra;16087295;32174586;2;5;99752971;57068480;39923923;2760374
uniprotenc_100m.scc.gra;16087295;32174586;4;5;69523682;48280642;18543674;2699295
uniprotenc_100m.scc.gra;16087295;32174586;4;5;72759662;48158913;21788903;2811771
uniprotenc_100m.scc.gra;16087295;32174586;4;5;69225412;48187791;18314249;2723298
uniprotenc_100m.scc.gra;16087295;32174586;4;5;68263159;48208582;17399605;2654899
uniprotenc_100m.scc.gra;16087295;32174586;4;5;75240783;48119444;24353302;2767966
uniprotenc_100m.scc.gra;16087295;32174586;8;5;60971162;47189634;11084647;2696805
uniprotenc_100m.scc.gra;16087295;32174586;8;5;65203246;49948153;12529599;2725421
uniprotenc_100m.scc.gra;16087295;32174586;8;5;63030498;49478361;10759531;2792535
uniprotenc_100m.scc.gra;16087295;32174586;8;5;62768840;47363706;12643421;2761639
uniprotenc_100m.scc.gra;16087295;32174586;8;5;62209080;47235954;12211556;2761493
uniprotenc_100m.scc.gra;16087295;32174586;16;5;65719793;52760333;10144335;2815047
uniprotenc_100m.scc.gra;16087295;32174586;16;5;63394883;51008767;9512632;2873414
uniprotenc_100m.scc.gra;16087295;32174586;16;5;64340590;51495660;10097410;2747441
uniprotenc_100m.scc.gra;16087295;32174586;16;5;62169168;49693953;9725771;2749364
uniprotenc_100m.scc.gra;16087295;32174586;16;5;62674808;50640388;9196607;2837739
uniprotenc_22m.scc.gra;1595444;3190884;2;4;9078573;5209079;3561243;308168
uniprotenc_22m.scc.gra;1595444;3190884;2;4;9302988;5307546;3702388;292849
uniprotenc_22m.scc.gra;1595444;3190884;2;4;8874716;5347831;3221447;305366
uniprotenc_22m.scc.gra;1595444;3190884;2;3;8478409;5364221;2835479;278637
uniprotenc_22m.scc.gra;1595444;3190884;2;4;8877633;5369684;3241224;266651
uniprotenc_22m.scc.gra;1595444;3190884;4;4;6344383;4378117;1662381;303817
uniprotenc_22m.scc.gra;1595444;3190884;4;4;6726756;4420404;2013936;292341
uniprotenc_22m.scc.gra;1595444;3190884;4;4;6594502;4356786;1960467;277176
uniprotenc_22m.scc.gra;1595444;3190884;4;4;6704953;4396261;2007593;301027
uniprotenc_22m.scc.gra;1595444;3190884;4;4;6679579;4360713;2033902;284896
uniprotenc_22m.scc.gra;1595444;3190884;8;4;6525488;5120544;1120318;284553
uniprotenc_22m.scc.gra;1595444;3190884;8;4;5856632;4440688;1129257;286626
uniprotenc_22m.scc.gra;1595444;3190884;8;4;5978288;4578446;1119679;280088
uniprotenc_22m.scc.gra;1595444;3190884;8;4;5674935;4238200;1151302;285362
uniprotenc_22m.scc.gra;1595444;3190884;8;4;5784322;4382463;1120005;281779
uniprotenc_22m.scc.gra;1595444;3190884;16;3;6023450;4930904;815731;276743
uniprotenc_22m.scc.gra;1595444;3190884;16;4;6259761;5069876;881147;308677
uniprotenc_22m.scc.gra;1595444;3190884;16;4;6187684;5029080;869235;289295
uniprotenc_22m.scc.gra;1595444;3190884;16;3;6227473;4987515;924424;315460
uniprotenc_22m.scc.gra;1595444;3190884;16;3;6243432;5007498;900778;335084
v10.gra;10;50;2;6;2198;739;520;817
v10.gra;10;50;2;6;1744;755;507;448
v10.gra;10;50;2;6;1775;720;527;484
v10.gra;10;50;2;6;1584;576;482;484
v10.gra;10;50;2;6;1510;608;485;383
v10.gra;10;50;4;6;1833;761;601;424
v10.gra;10;50;4;6;1851;822;569;416
v10.gra;10;50;4;6;1803;797;583;391
v10.gra;10;50;4;6;1947;824;612;469
v10.gra;10;50;4;6;1866;775;639;417
v10.gra;10;50;8;6;2413;1032;929;418
v10.gra;10;50;8;6;2443;1020;955;433
v10.gra;10;50;8;6;2500;1090;987;387
v10.gra;10;50;8;6;2500;1046;955;455
v10.gra;10;50;8;6;2467;1086;965;383
v10.gra;10;50;16;6;4558;1999;2061;451
v10.gra;10;50;16;6;4487;1968;2070;413
v10.gra;10;50;16;6;4512;2059;2025;394
v10.gra;10;50;16;6;4341;1852;2009;436
v10.gra;10;50;16;6;4481;1888;2167;392
v100.gra;100;8172;2;78;10804;2648;7699;420
v100.gra;100;8172;2;78;10325;2331;7490;398
v100.gra;100;8172;2;78;10245;2366;7430;413
v100.gra;100;8172;2;78;10415;2553;7415;413
v100.gra;100;8172;2;78;11105;2499;7957;582
v100.gra;100;8172;4;78;8995;2464;6098;401
v100.gra;100;8172;4;78;8992;2393;6130;433
v100.gra;100;8172;4;78;8526;2201;5884;407
v100.gra;100;8172;4;78;8878;2347;6052;440
v100.gra;100;8172;4;78;8895;2182;6147;509
v100.gra;100;8172;8;78;11426;2724;8243;422
v100.gra;100;8172;8;78;11337;2719;8132;449
v100.gra;100;8172;8;78;11457;2816;8201;404
v100.gra;100;8172;8;78;11768;2882;8375;395
v100.gra;100;8172;8;78;11377;2652;8169;496
v100.gra;100;8172;16;78;17425;3462;13481;444
v100.gra;100;8172;16;78;17517;3424;13526;506
v100.gra;100;8172;16;78;17674;3905;13300;429
v100.gra;100;8172;16;78;18275;3748;13921;545
v100.gra;100;8172;16;78;17538;3580;13392;503
v1000.gra;1000;823024;2;751;1123431;207246;915389;731
v1000.gra;1000;823024;2;751;1112300;207146;904337;756
v1000.gra;1000;823024;2;751;1134612;206840;926999;704
v1000.gra;1000;823024;2;751;1066663;207476;858410;721
v1000.gra;1000;823024;2;751;1089351;204144;884369;769
v1000.gra;1000;823024;4;751;761575;181165;579608;736
v1000.gra;1000;823024;4;751;754491;196377;557346;710
v1000.gra;1000;823024;4;751;756100;196435;558875;721
v1000.gra;1000;823024;4;751;759908;188349;570768;730
v1000.gra;1000;823024;4;752;757042;182549;573681;747
v1000.gra;1000;823024;8;751;618614;171953;445857;740
v1000.gra;1000;823024;8;751;625523;172253;452452;752
v1000.gra;1000;823024;8;751;632957;174459;457657;785
v1000.gra;1000;823024;8;752;619401;172502;446097;743
v1000.gra;1000;823024;8;752;623868;173105;449964;747
v1000.gra;1000;823024;16;751;641609;173674;467124;747
v1000.gra;1000;823024;16;752;641245;173181;467324;680
v1000.gra;1000;823024;16;752;644619;173175;470675;701
v1000.gra;1000;823024;16;751;639978;177989;461177;745
v1000.gra;1000;823024;16;751;634140;174881;458497;700
vchocyc_dag_uniq.gra;9491;20690;2;5;81530;58576;20462;2438
vchocyc_dag_uniq.gra;9491;20690;2;5;90938;66204;22366;2315
vchocyc_dag_uniq.gra;9491;20690;2;5;92912;67930;22592;2254
vchocyc_dag_uniq.gra;9491;20690;2;5;94235;64408;27474;2301
vchocyc_dag_uniq.gra;9491;20690;2;5;96762;66973;27450;2286
vchocyc_dag_uniq.gra;9491;20690;4;5;83900;65087;16333;2434
vchocyc_dag_uniq.gra;9491;20690;4;5;87577;68681;16407;2441
vchocyc_dag_uniq.gra;9491;20690;4;5;83715;64904;16312;2451
vchocyc_dag_uniq.gra;9491;20690;4;5;84575;65834;16232;2460
vchocyc_dag_uniq.gra;9491;20690;4;5;84583;65685;16355;2487
vchocyc_dag_uniq.gra;9491;20690;8;5;117330;104703;10322;2260
vchocyc_dag_uniq.gra;9491;20690;8;5;116079;103107;10627;2301
vchocyc_dag_uniq.gra;9491;20690;8;5;111756;97522;11949;2241
vchocyc_dag_uniq.gra;9491;20690;8;5;117526;102844;12419;2222
vchocyc_dag_uniq.gra;9491;20690;8;5;114234;99745;12191;2253
vchocyc_dag_uniq.gra;9491;20690;16;5;131567;119524;9508;2486
vchocyc_dag_uniq.gra;9491;20690;16;5;134374;121876;9932;2516
vchocyc_dag_uniq.gra;9491;20690;16;5;134146;121828;9817;2452
vchocyc_dag_uniq.gra;9491;20690;16;5;133661;121546;9591;2475
vchocyc_dag_uniq.gra;9491;20690;16;5;133086;121056;9521;2460
xmark_dag_uniq.gra;6080;14102;2;4;55407;39024;14546;1784
xmark_dag_uniq.gra;6080;14102;2;4;51550;35964;13781;1751
xmark_dag_uniq.gra;6080;14102;2;4;50694;35495;13510;1633
xmark_dag_uniq.gra;6080;14102;2;4;50838;35552;13560;1670
xmark_dag_uniq.gra;6080;14102;2;4;49818;34576;13510;1679
xmark_dag_uniq.gra;6080;14102;4;4;44114;34982;7489;1600
xmark_dag_uniq.gra;6080;14102;4;4;45891;36111;8078;1641
xmark_dag_uniq.gra;6080;14102;4;4;43527;34340;7541;1596
xmark_dag_uniq.gra;6080;14102;4;4;42513;33240;7591;1637
xmark_dag_uniq.gra;6080;14102;4;4;43166;33983;7500;1640
xmark_dag_uniq.gra;6080;14102;8;4;54953;47386;5881;1641
xmark_dag_uniq.gra;6080;14102;8;4;53542;46083;5811;1604
xmark_dag_uniq.gra;6080;14102;8;4;54440;47253;5509;1632
xmark_dag_uniq.gra;6080;14102;8;4;54096;46506;5893;1563
xmark_dag_uniq.gra;6080;14102;8;5;52599;45140;5826;1589
xmark_dag_uniq.gra;6080;14102;16;5;61245;53987;5608;1610
xmark_dag_uniq.gra;6080;14102;16;5;59860;52743;5463;1602
xmark_dag_uniq.gra;6080;14102;16;5;61556;53993;5923;1592
xmark_dag_uniq.gra;6080;14102;16;5;59344;52026;5673;1601
xmark_dag_uniq.gra;6080;14102;16;5;59616;52102;5727;1740
yago_sub_6642.gra;6642;84784;2;8;112248;48656;61704;1816
yago_sub_6642.gra;6642;84784;2;8;109568;45500;62187;1816
yago_sub_6642.gra;6642;84784;2;8;107627;44273;61473;1824
yago_sub_6642.gra;6642;84784;2;8;109343;43771;63610;1905
yago_sub_6642.gra;6642;84784;2;9;99032;44626;52509;1832
yago_sub_6642.gra;6642;84784;4;9;71387;38358;31235;1741
yago_sub_6642.gra;6642;84784;4;9;72220;39448;30976;1741
yago_sub_6642.gra;6642;84784;4;9;72706;39663;31238;1744
yago_sub_6642.gra;6642;84784;4;9;72881;39996;31092;1739
yago_sub_6642.gra;6642;84784;4;9;71194;38318;31093;1724
yago_sub_6642.gra;6642;84784;8;9;66301;38681;25806;1755
yago_sub_6642.gra;6642;84784;8;9;66246;38799;25696;1701
yago_sub_6642.gra;6642;84784;8;9;64782;37167;25843;1726
yago_sub_6642.gra;6642;84784;8;9;64454;36551;25928;1813
yago_sub_6642.gra;6642;84784;8;9;63305;35716;25802;1737
yago_sub_6642.gra;6642;84784;16;9;60195;33751;24623;1764
yago_sub_6642.gra;6642;84784;16;9;60171;34562;23829;1723
yago_sub_6642.gra;6642;84784;16;9;59268;33662;23760;1787
yago_sub_6642.gra;6642;84784;16;9;63400;37327;24283;1738
yago_sub_6642.gra;6642;84784;16;9;59420;33592;24030;1743
